Student-name,student_id,cgpa,coding_skill,communication_skill,aptitude_skill,problem_solving,projects_count,internship_count,internship_company_level,certification_count,certification_company_level,technical_skills,tools_known,placement_probability,placement_status
Student_8812,STU108811,7.01,2,6,6,6,5,4,2,5,1,10,13,61.27,1
Student_8813,STU108812,9.23,6,7,1,2,2,2,0,1,1,8,10,67.81,1
Student_8814,STU108813,6.73,1,4,5,1,5,1,1,7,1,1,2,45.99,0
Student_8815,STU108814,8.27,7,5,1,1,0,1,2,8,2,1,9,60.04,1
Student_8816,STU108815,8.55,7,8,9,3,6,0,2,8,1,6,1,80.42,1
Student_8817,STU108816,7.93,4,9,10,1,5,3,2,8,2,5,6,72.86,1
Student_8818,STU108817,6.79,4,7,4,9,6,4,0,1,0,5,12,68.34,1
Student_8819,STU108818,7.89,10,10,2,10,1,2,2,2,1,2,4,86.31,1
Student_8820,STU108819,6.71,5,1,9,5,2,0,2,3,2,2,13,56.68,1
Student_8821,STU108820,5.42,2,3,6,9,6,3,2,1,1,4,9,53.26,1
Student_8822,STU108821,9.96,9,5,10,5,6,0,0,5,0,2,6,88.85,1
Student_8823,STU108822,5.64,10,3,3,1,2,1,1,6,2,4,9,56.4,1
Student_8824,STU108823,5.36,4,1,2,7,1,0,2,8,0,5,2,42.82,0
Student_8825,STU108824,9.39,9,2,6,7,5,3,1,0,0,4,2,80.35,1
Student_8826,STU108825,6.51,3,8,10,4,6,1,2,6,0,6,6,66.09,1
Student_8827,STU108826,8.25,9,7,6,3,2,0,2,4,1,3,13,76.4,1
Student_8828,STU108827,6.65,1,10,9,1,4,1,0,2,2,2,10,59.84,1
Student_8829,STU108828,6.96,7,3,5,7,1,4,2,4,1,1,2,65.04,1
Student_8830,STU108829,6.31,4,4,9,5,1,3,2,5,1,5,4,59.06,1
Student_8831,STU108830,6.72,7,3,5,10,5,3,1,3,0,4,13,69.19,1
Student_8832,STU108831,7.05,10,4,2,1,1,4,0,8,1,9,4,63.7,1
Student_8833,STU108832,8.6,6,8,1,1,0,3,1,0,2,10,14,65.31,1
Student_8834,STU108833,7.56,4,9,9,3,2,3,1,5,2,1,5,70.82,1
Student_8835,STU108834,9.72,4,7,10,3,3,0,1,1,0,9,12,76.0,1
Student_8836,STU108835,5.21,8,9,7,2,2,2,1,6,1,8,12,66.6,1
Student_8837,STU108836,7.52,7,9,3,8,2,0,0,8,1,10,7,74.63,1
Student_8838,STU108837,7.92,4,7,6,8,0,4,2,5,0,11,13,70.55,1
Student_8839,STU108838,9.6,6,7,10,6,4,4,0,8,1,4,10,86.29,1
Student_8840,STU108839,5.25,6,8,4,5,6,2,2,7,0,11,11,62.79,1
Student_8841,STU108840,7.87,1,10,9,6,4,0,2,4,1,2,1,69.79,1
Student_8842,STU108841,9.27,2,3,2,1,0,0,1,7,2,3,5,49.83,0
Student_8843,STU108842,6.21,4,8,4,2,0,0,2,4,0,10,7,54.13,1
Student_8844,STU108843,9.38,6,1,1,7,0,1,0,7,0,9,3,62.17,1
Student_8845,STU108844,5.1,6,6,7,1,2,1,2,6,1,10,12,54.82,1
Student_8846,STU108845,8.66,1,2,4,8,0,0,0,4,2,2,14,53.65,1
Student_8847,STU108846,9.67,8,7,5,3,3,1,0,7,2,8,10,79.77,1
Student_8848,STU108847,8.29,2,3,1,4,6,0,0,5,0,10,12,51.61,1
Student_8849,STU108848,7.2,5,10,2,7,1,4,2,6,0,1,13,69.96,1
Student_8850,STU108849,5.22,4,5,4,10,4,0,1,4,2,4,3,56.43,1
Student_8851,STU108850,9.6,5,10,2,7,5,1,0,7,1,3,8,80.05,1
Student_8852,STU108851,7.35,5,2,1,2,3,2,1,7,0,10,4,50.15,1
Student_8853,STU108852,5.14,10,1,10,5,5,4,0,0,1,2,2,66.89,1
Student_8854,STU108853,8.45,8,5,1,8,4,3,2,7,1,3,6,74.36,1
Student_8855,STU108854,7.41,10,9,6,9,6,2,0,7,1,3,5,88.94,1
Student_8856,STU108855,5.62,7,9,2,5,2,2,2,6,2,9,7,63.69,1
Student_8857,STU108856,6.07,9,7,3,2,2,3,2,5,1,3,13,64.91,1
Student_8858,STU108857,5.32,1,9,5,4,0,4,2,2,1,9,12,51.16,1
Student_8859,STU108858,7.87,6,4,3,5,4,3,2,6,0,4,2,64.68,1
Student_8860,STU108859,8.11,6,3,6,6,2,4,1,3,0,1,5,67.9,1
Student_8861,STU108860,7.53,2,4,7,6,2,4,2,7,2,8,5,59.37,1
Student_8862,STU108861,9.09,8,7,10,1,5,4,0,4,0,10,12,83.7,1
Student_8863,STU108862,9.31,6,8,6,6,5,2,1,2,0,5,3,81.74,1
Student_8864,STU108863,8.08,10,2,2,10,4,4,1,5,1,2,8,76.29,1
Student_8865,STU108864,5.06,9,5,9,1,2,3,1,5,2,9,7,63.17,1
Student_8866,STU108865,8.48,10,5,2,5,6,2,1,5,2,7,9,77.31,1
Student_8867,STU108866,7.09,5,9,6,7,0,4,0,7,0,6,10,71.79,1
Student_8868,STU108867,7.83,7,3,9,8,2,1,2,0,2,2,14,73.03,1
Student_8869,STU108868,8.25,6,6,9,5,3,1,0,0,2,6,6,74.7,1
Student_8870,STU108869,6.75,5,10,2,2,3,4,2,6,0,7,5,63.64,1
Student_8871,STU108870,9.59,6,5,9,3,0,1,1,2,2,5,5,74.35,1
Student_8872,STU108871,5.67,4,2,8,7,3,0,1,7,2,5,13,53.69,1
Student_8873,STU108872,8.36,3,2,7,10,5,2,1,2,2,4,11,66.63,1
Student_8874,STU108873,5.02,1,4,8,4,2,0,1,5,0,10,6,43.74,0
Student_8875,STU108874,9.62,1,4,10,1,3,2,2,0,2,1,1,62.56,1
Student_8876,STU108875,5.56,6,7,8,3,3,3,1,1,1,10,12,63.45,1
Student_8877,STU108876,5.47,9,1,1,10,2,1,2,6,1,7,7,57.99,1
Student_8878,STU108877,6.67,8,6,9,2,4,1,1,5,0,3,2,70.13,1
Student_8879,STU108878,6.87,2,9,6,9,0,1,0,0,0,5,3,64.68,1
Student_8880,STU108879,6.07,9,2,1,1,4,4,1,6,1,8,5,54.71,1
Student_8881,STU108880,7.93,8,5,1,9,4,2,2,3,2,2,14,72.86,1
Student_8882,STU108881,7.21,9,10,7,10,3,4,2,0,0,4,8,89.28,1
Student_8883,STU108882,5.17,4,10,10,5,1,1,0,8,0,9,14,64.74,1
Student_8884,STU108883,6.6,9,4,2,6,4,3,2,2,2,11,14,66.45,1
Student_8885,STU108884,9.05,2,4,6,6,6,1,0,8,0,2,9,64.83,1
Student_8886,STU108885,8.45,1,8,5,6,2,4,1,6,2,8,9,65.29,1
Student_8887,STU108886,8.62,9,6,5,9,2,1,1,7,0,9,1,82.4,1
Student_8888,STU108887,8.49,10,7,10,9,2,0,1,6,1,3,12,90.96,1
Student_8889,STU108888,6.55,8,9,6,10,1,0,2,8,1,5,2,78.16,1
Student_8890,STU108889,5.5,7,3,8,7,1,4,1,2,0,4,5,62.65,1
Student_8891,STU108890,6.36,8,2,5,3,5,0,1,7,2,10,11,58.69,1
Student_8892,STU108891,9.16,1,3,8,7,0,2,1,1,1,10,3,61.87,1
Student_8893,STU108892,9.9,9,8,5,5,6,2,1,3,1,8,6,89.18,1
Student_8894,STU108893,7.47,10,9,10,9,6,4,1,3,0,8,3,94.85,1
Student_8895,STU108894,5.05,9,10,6,8,1,0,2,5,1,11,3,73.9,1
Student_8896,STU108895,5.7,9,5,8,10,0,2,2,2,2,5,13,73.08,1
Student_8897,STU108896,6.61,6,8,2,6,5,0,2,0,2,5,10,65.35,1
Student_8898,STU108897,7.89,4,7,7,5,2,1,2,7,1,1,5,67.6,1
Student_8899,STU108898,5.38,2,9,3,10,6,0,1,8,0,5,11,59.34,1
Student_8900,STU108899,9.72,4,4,9,2,1,0,2,6,2,1,10,67.49,1
Student_8901,STU108900,6.83,7,10,10,3,6,4,0,8,2,4,12,80.4,1
Student_8902,STU108901,9.56,1,3,7,3,3,1,1,5,2,7,7,58.92,1
Student_8903,STU108902,8.9,9,9,3,4,5,2,1,2,1,11,7,82.95,1
Student_8904,STU108903,8.78,3,8,8,3,3,2,0,8,2,11,8,70.56,1
Student_8905,STU108904,8.03,4,7,10,7,3,0,2,0,2,2,2,73.82,1
Student_8906,STU108905,8.13,5,1,2,6,1,3,0,0,1,1,12,56.64,1
Student_8907,STU108906,8.19,3,2,10,8,1,3,2,1,1,2,5,65.39,1
Student_8908,STU108907,8.14,4,9,8,2,1,2,0,3,1,7,12,69.72,1
Student_8909,STU108908,7.77,5,5,7,2,3,0,1,2,0,3,12,62.59,1
Student_8910,STU108909,9.93,1,1,5,1,2,0,2,0,0,5,2,51.32,1
Student_8911,STU108910,8.66,9,9,4,5,4,1,2,6,1,1,6,83.13,1
Student_8912,STU108911,8.88,10,1,10,7,2,4,2,3,0,10,5,82.3,1
Student_8913,STU108912,9.36,10,8,10,9,1,3,1,0,2,10,10,97.24,1
Student_8914,STU108913,6.08,4,5,1,5,6,0,2,5,0,10,1,51.91,1
Student_8915,STU108914,5.42,9,6,4,1,4,2,0,5,0,8,12,61.2,1
Student_8916,STU108915,7.41,4,1,6,3,6,3,2,0,2,4,8,55.49,1
Student_8917,STU108916,7.57,1,2,6,8,5,4,2,6,1,10,7,56.69,1
Student_8918,STU108917,9.15,5,7,2,3,4,0,1,7,2,2,10,67.5,1
Student_8919,STU108918,7.22,9,2,9,7,2,3,0,4,2,8,13,73.44,1
Student_8920,STU108919,7.85,3,5,1,10,3,0,0,6,2,10,10,60.64,1
Student_8921,STU108920,7.64,5,9,4,3,0,4,0,7,1,5,1,67.17,1
Student_8922,STU108921,5.19,3,5,4,2,3,1,2,6,0,2,12,44.98,0
Student_8923,STU108922,8.08,3,3,2,10,3,3,2,2,2,9,1,60.98,1
Student_8924,STU108923,9.14,1,6,8,6,6,4,1,1,2,6,1,70.29,1
Student_8925,STU108924,5.79,2,7,2,2,4,1,1,8,0,8,4,46.79,0
Student_8926,STU108925,7.97,2,10,2,10,1,1,2,4,0,2,7,67.92,1
Student_8927,STU108926,7.97,9,10,2,5,1,4,0,8,2,5,8,79.82,1
Student_8928,STU108927,5.82,7,8,1,5,4,2,0,3,2,11,14,62.78,1
Student_8929,STU108928,5.62,8,3,5,5,3,4,2,0,2,3,9,60.86,1
Student_8930,STU108929,9.9,2,4,4,6,2,0,0,7,0,8,8,63.1,1
Student_8931,STU108930,6.97,9,10,2,3,5,2,0,4,2,1,4,74.72,1
Student_8932,STU108931,6.14,3,4,1,10,6,1,2,3,1,9,12,54.42,1
Student_8933,STU108932,5.86,10,2,1,5,0,3,1,8,0,6,3,57.84,1
Student_8934,STU108933,8.34,2,7,2,8,3,1,2,8,1,1,13,63.15,1
Student_8935,STU108934,8.05,1,4,1,4,6,3,1,1,0,3,7,51.79,1
Student_8936,STU108935,8.22,9,4,9,5,3,3,0,0,2,8,6,79.11,1
Student_8937,STU108936,5.44,8,8,2,1,0,4,1,7,0,8,10,59.01,1
Student_8938,STU108937,9.47,4,6,3,1,2,4,1,8,0,3,10,64.8,1
Student_8939,STU108938,6.95,7,6,9,8,0,1,2,3,2,10,13,73.51,1
Student_8940,STU108939,6.57,3,9,5,2,4,4,0,0,0,8,1,60.66,1
Student_8941,STU108940,7.31,3,4,8,10,0,1,0,6,2,6,5,63.6,1
Student_8942,STU108941,6.95,4,9,7,10,0,4,0,4,2,7,6,73.51,1
Student_8943,STU108942,9.32,2,1,6,7,3,4,1,4,0,2,12,61.93,1
Student_8944,STU108943,9.65,10,9,2,7,6,3,1,4,1,1,4,91.59,1
Student_8945,STU108944,6.52,4,1,4,9,3,2,2,8,2,11,10,54.22,1
Student_8946,STU108945,9.32,10,7,9,1,1,4,0,6,2,1,11,85.75,1
Student_8947,STU108946,8.91,3,6,7,2,0,4,0,1,2,3,1,64.84,1
Student_8948,STU108947,9.65,8,7,3,1,4,1,1,8,2,7,13,75.72,1
Student_8949,STU108948,6.23,2,9,6,1,1,3,1,3,1,9,4,54.77,1
Student_8950,STU108949,7.88,9,10,8,4,5,3,1,4,2,2,12,86.84,1
Student_8951,STU108950,6.37,3,4,8,8,0,2,0,1,1,6,11,58.16,1
Student_8952,STU108951,9.12,4,9,8,10,3,2,0,2,1,8,4,83.82,1
Student_8953,STU108952,5.03,10,3,8,8,4,2,2,4,2,11,13,69.29,1
Student_8954,STU108953,7.82,10,10,10,9,2,4,2,0,0,9,2,95.67,1
Student_8955,STU108954,6.7,3,9,6,2,1,1,0,0,1,10,10,58.91,1
Student_8956,STU108955,6.61,3,1,10,7,3,0,2,0,0,3,8,55.71,1
Student_8957,STU108956,8.22,8,5,3,4,2,1,1,6,2,5,9,68.91,1
Student_8958,STU108957,9.26,8,10,9,3,0,3,2,3,0,5,14,87.21,1
Student_8959,STU108958,8.05,6,5,3,4,4,2,1,3,0,11,5,65.4,1
Student_8960,STU108959,9.27,4,1,4,4,3,0,2,2,2,8,4,58.33,1
Student_8961,STU108960,6.32,1,1,10,3,3,3,0,1,0,1,4,47.19,0
Student_8962,STU108961,7.6,4,3,1,9,4,2,1,3,2,11,5,59.08,1
Student_8963,STU108962,7.25,8,9,2,8,3,0,2,1,0,3,14,75.26,1
Student_8964,STU108963,5.06,6,7,6,10,3,1,0,6,1,6,8,66.01,1
Student_8965,STU108964,7.78,2,6,1,2,0,3,1,5,2,6,2,50.72,1
Student_8966,STU108965,8.31,3,9,9,3,1,4,1,5,0,4,4,71.53,1
Student_8967,STU108966,7.96,7,4,8,10,2,0,0,1,1,5,4,75.81,1
Student_8968,STU108967,8.68,4,4,2,7,5,0,0,4,1,10,13,63.36,1
Student_8969,STU108968,7.86,4,3,2,5,4,1,1,7,0,3,1,56.14,1
Student_8970,STU108969,5.33,5,5,8,1,2,1,0,1,0,4,5,52.9,1
Student_8971,STU108970,5.58,8,5,8,1,4,3,2,7,0,10,12,62.97,1
Student_8972,STU108971,7.98,7,10,1,8,5,4,2,8,1,10,5,79.86,1
Student_8973,STU108972,6.37,9,7,5,6,4,2,1,2,2,1,8,73.47,1
Student_8974,STU108973,5.4,5,7,2,4,3,0,1,3,0,6,5,53.18,1
Student_8975,STU108974,7.15,1,6,1,3,5,0,2,7,1,5,9,48.22,0
Student_8976,STU108975,7.77,4,4,3,9,5,3,0,1,0,5,2,64.85,1
Student_8977,STU108976,6.64,6,7,3,9,0,2,0,1,1,4,13,66.61,1
Student_8978,STU108977,8.6,6,2,10,4,4,2,1,0,0,9,13,70.42,1
Student_8979,STU108978,8.22,9,9,9,8,5,2,0,1,0,11,14,91.59,1
Student_8980,STU108979,6.66,10,7,10,4,2,3,1,8,0,11,14,79.73,1
Student_8981,STU108980,8.77,5,2,1,8,1,0,0,4,0,9,9,60.32,1
Student_8982,STU108981,8.24,5,10,2,7,2,1,0,3,0,5,6,72.96,1
Student_8983,STU108982,8.19,6,2,9,6,5,0,0,1,2,7,7,69.36,1
Student_8984,STU108983,7.77,6,6,5,7,0,1,2,1,1,3,4,68.82,1
Student_8985,STU108984,5.06,3,7,9,6,1,1,1,5,0,1,11,56.93,1
Student_8986,STU108985,8.48,6,9,6,6,6,3,0,6,0,1,11,81.28,1
Student_8987,STU108986,6.88,8,4,10,7,3,2,0,3,0,3,7,74.36,1
Student_8988,STU108987,9.71,6,8,10,4,6,3,2,6,1,3,14,86.73,1
Student_8989,STU108988,9.09,5,10,3,5,6,1,2,0,1,5,12,77.46,1
Student_8990,STU108989,7.94,3,2,8,9,2,0,2,7,2,8,6,62.13,1
Student_8991,STU108990,6.26,1,6,9,2,2,1,1,2,1,6,4,51.49,1
Student_8992,STU108991,6.02,5,4,2,9,5,3,2,6,0,8,4,59.04,1
Student_8993,STU108992,6.7,6,8,9,5,4,0,2,6,1,7,10,71.95,1
Student_8994,STU108993,7.38,6,9,4,10,4,2,0,2,0,1,14,77.48,1
Student_8995,STU108994,6.48,6,2,8,1,1,3,0,4,2,10,10,55.2,1
Student_8996,STU108995,7.57,3,7,5,7,3,4,2,1,2,8,1,66.33,1
Student_8997,STU108996,5.83,4,7,6,5,4,1,0,8,2,1,12,59.42,1
Student_8998,STU108997,9.89,3,8,4,3,5,2,0,4,2,5,5,71.57,1
Student_8999,STU108998,5.54,2,5,5,3,2,2,2,3,0,3,4,46.37,0
Student_9000,STU108999,9.66,8,3,1,1,1,0,2,2,1,7,14,64.42,1
Student_9001,STU109000,9.57,7,1,3,7,4,3,2,0,0,5,4,70.86,1
Student_9002,STU109001,7.63,8,4,4,2,4,1,2,6,2,2,5,64.87,1
Student_9003,STU109002,8.62,6,3,1,8,0,4,2,2,0,1,9,65.39,1
Student_9004,STU109003,7.18,7,2,3,4,1,1,0,0,2,10,12,56.84,1
Student_9005,STU109004,8.15,1,6,4,4,1,3,1,7,1,6,8,56.16,1
Student_9006,STU109005,6.7,10,7,9,5,5,2,0,7,1,6,7,81.02,1
Student_9007,STU109006,6.51,5,10,3,9,3,4,2,2,2,8,13,71.76,1
Student_9008,STU109007,7.89,4,7,3,7,4,0,1,2,1,9,11,65.9,1
Student_9009,STU109008,7.49,10,8,4,3,1,3,1,1,1,2,3,76.22,1
Student_9010,STU109009,7.9,3,2,9,4,5,1,1,7,1,5,5,59.7,1
Student_9011,STU109010,6.43,2,10,9,9,3,3,0,8,1,5,12,70.88,1
Student_9012,STU109011,6.83,9,6,1,1,4,0,2,3,0,10,7,62.26,1
Student_9013,STU109012,5.42,8,6,8,8,6,1,0,3,1,8,2,71.97,1
Student_9014,STU109013,5.26,10,10,10,8,2,4,1,4,0,9,2,84.37,1
Student_9015,STU109014,6.27,2,1,1,7,0,1,0,2,2,5,12,40.76,0
Student_9016,STU109015,5.37,6,2,2,6,3,1,2,4,0,5,5,49.66,0
Student_9017,STU109016,5.52,3,9,10,7,0,0,0,3,1,3,9,63.3,1
Student_9018,STU109017,9.06,3,8,5,10,2,1,1,7,0,6,10,75.08,1
Student_9019,STU109018,5.19,5,4,6,4,1,3,1,4,2,7,3,52.35,1
Student_9020,STU109019,8.29,7,6,2,4,4,2,0,6,0,3,1,69.19,1
Student_9021,STU109020,6.36,7,2,10,5,6,0,2,3,0,2,11,64.93,1
Student_9022,STU109021,9.36,10,5,5,4,1,0,2,1,1,2,7,79.1,1
Student_9023,STU109022,7.42,1,2,3,4,0,0,2,7,0,9,12,43.05,0
Student_9024,STU109023,6.53,7,5,7,9,6,3,0,3,2,6,9,73.54,1
Student_9025,STU109024,7.59,7,7,1,6,1,3,1,8,1,2,6,68.11,1
Student_9026,STU109025,6.91,6,7,5,3,1,3,0,5,1,5,14,64.28,1
Student_9027,STU109026,7.82,6,9,3,3,3,3,1,7,0,7,6,70.16,1
Student_9028,STU109027,5.57,2,3,2,10,6,1,0,8,0,1,4,49.32,0
Student_9029,STU109028,9.98,3,4,3,8,5,0,1,8,0,11,8,68.52,1
Student_9030,STU109029,7.13,3,9,10,3,3,0,2,8,1,8,2,66.85,1
Student_9031,STU109030,6.74,3,8,4,4,2,4,0,6,0,11,12,59.63,1
Student_9032,STU109031,8.55,2,7,2,6,3,2,2,2,1,6,6,62.28,1
Student_9033,STU109032,6.82,9,8,2,9,3,1,0,7,2,1,10,75.82,1
Student_9034,STU109033,9.17,6,9,3,6,3,2,2,6,1,8,7,78.35,1
Student_9035,STU109034,7.27,2,4,2,3,6,1,1,8,1,5,2,49.83,0
Student_9036,STU109035,8.6,3,5,6,6,3,1,1,4,1,7,5,65.31,1
Student_9037,STU109036,5.54,10,9,2,4,5,1,1,3,2,10,4,70.18,1
Student_9038,STU109037,9.23,6,7,1,5,6,0,1,1,1,4,1,72.35,1
Student_9039,STU109038,8.68,4,4,8,5,2,2,0,6,0,2,14,67.33,1
Student_9040,STU109039,6.06,7,6,10,3,3,2,1,5,0,8,6,67.71,1
Student_9041,STU109040,5.73,6,1,4,5,3,3,2,5,1,4,9,51.66,1
Student_9042,STU109041,6.58,6,1,2,5,0,2,2,7,0,8,5,50.49,1
Student_9043,STU109042,9.88,3,9,4,7,3,3,0,0,0,9,4,77.2,1
Student_9044,STU109043,6.28,8,8,2,9,2,4,0,0,2,11,13,72.55,1
Student_9045,STU109044,7.28,9,1,5,5,5,3,1,3,0,4,2,66.88,1
Student_9046,STU109045,5.15,6,2,7,9,2,1,0,7,2,8,8,57.29,1
Student_9047,STU109046,6.99,2,4,6,5,1,0,1,4,0,4,12,52.12,1
Student_9048,STU109047,7.86,1,1,2,4,3,1,0,8,1,8,9,44.23,0
Student_9049,STU109048,9.77,3,2,4,6,4,4,1,2,1,1,6,64.85,1
Student_9050,STU109049,7.58,3,5,8,8,1,0,2,5,2,2,6,64.1,1
Student_9051,STU109050,9.1,8,8,7,4,2,4,1,5,2,10,6,83.74,1
Student_9052,STU109051,7.74,5,6,7,5,1,1,2,3,2,3,2,67.0,1
Student_9053,STU109052,5.2,1,6,4,10,4,0,2,1,2,2,5,51.25,1
Student_9054,STU109053,6.58,4,4,1,1,0,4,0,5,1,10,7,46.52,0
Student_9055,STU109054,7.88,7,2,7,10,4,3,2,2,0,8,8,73.8,1
Student_9056,STU109055,9.75,5,3,6,1,5,2,1,7,1,10,8,67.04,1
Student_9057,STU109056,9.3,10,6,8,8,5,1,0,1,2,11,5,91.34,1
Student_9058,STU109057,6.14,6,6,5,7,1,3,0,2,0,9,5,64.05,1
Student_9059,STU109058,6.1,10,5,8,5,3,4,1,8,1,9,6,74.1,1
Student_9060,STU109059,6.01,4,6,10,9,0,4,0,1,0,1,4,66.94,1
Student_9061,STU109060,9.61,2,6,8,1,5,0,1,0,1,9,8,65.92,1
Student_9062,STU109061,9.26,9,1,9,3,4,3,2,2,0,8,7,76.44,1
Student_9063,STU109062,8.87,2,6,1,6,3,4,0,5,2,8,13,61.85,1
Student_9064,STU109063,6.96,2,5,3,1,4,0,2,7,0,3,2,47.47,0
Student_9065,STU109064,7.52,2,8,6,6,2,2,0,4,2,8,6,63.86,1
Student_9066,STU109065,7.32,1,9,4,2,3,2,1,1,1,2,6,56.26,1
Student_9067,STU109066,6.27,3,6,8,10,2,0,1,7,1,2,12,63.44,1
Student_9068,STU109067,7.53,6,10,10,5,0,3,1,1,0,4,4,79.21,1
Student_9069,STU109068,5.15,7,4,1,10,0,0,1,3,0,7,6,55.59,1
Student_9070,STU109069,5.66,1,3,5,2,0,0,0,8,2,4,10,37.77,0
Student_9071,STU109070,9.43,5,10,4,1,6,3,2,6,0,2,14,76.54,1
Student_9072,STU109071,8.76,5,1,1,4,0,2,2,2,0,5,9,54.61,1
Student_9073,STU109072,7.11,1,7,10,2,2,4,0,0,0,8,12,59.4,1
Student_9074,STU109073,7.59,4,5,6,9,2,2,0,5,0,7,10,66.97,1
Student_9075,STU109074,6.85,10,4,10,3,5,3,2,8,0,7,12,75.94,1
Student_9076,STU109075,8.7,1,9,3,9,1,1,2,3,0,9,9,66.84,1
Student_9077,STU109076,8.92,1,7,5,4,1,3,0,6,0,5,1,62.05,1
Student_9078,STU109077,8.82,7,10,6,10,2,2,0,2,2,4,11,88.3,1
Student_9079,STU109078,8.61,7,8,4,7,0,2,0,0,2,10,7,77.26,1
Student_9080,STU109079,6.02,3,4,10,7,1,3,0,4,0,11,12,59.04,1
Student_9081,STU109080,6.69,7,10,10,6,3,3,0,0,1,9,4,80.98,1
Student_9082,STU109081,7.35,3,10,6,8,2,3,2,1,1,11,2,71.69,1
Student_9083,STU109082,6.65,2,8,7,6,3,2,2,6,0,11,8,62.11,1
Student_9084,STU109083,8.77,10,4,2,9,0,0,1,0,0,11,10,76.76,1
Student_9085,STU109084,6.65,4,1,7,5,5,1,1,5,0,1,3,54.17,1
Student_9086,STU109085,5.69,10,8,7,3,2,0,2,6,2,6,2,71.34,1
Student_9087,STU109086,7.0,3,1,2,5,1,2,2,3,0,11,9,45.92,0
Student_9088,STU109087,9.9,7,3,3,4,5,0,1,3,2,3,5,71.04,1
Student_9089,STU109088,6.13,1,7,3,3,6,3,1,1,1,6,12,50.41,1
Student_9090,STU109089,8.06,6,3,1,1,1,4,1,4,2,7,8,55.8,1
Student_9091,STU109090,7.16,2,8,1,8,3,3,0,6,2,1,8,60.17,1
Student_9092,STU109091,5.36,8,5,10,4,6,1,1,3,1,6,14,67.76,1
Student_9093,STU109092,7.44,5,3,6,3,2,3,0,7,2,8,11,59.01,1
Student_9094,STU109093,8.51,3,5,9,4,5,4,0,7,2,5,14,68.93,1
Student_9095,STU109094,7.57,10,5,9,1,0,2,1,6,0,5,4,73.7,1
Student_9096,STU109095,9.36,7,8,1,6,4,0,2,2,1,7,11,76.83,1
Student_9097,STU109096,6.44,2,9,7,3,4,3,1,8,2,8,13,60.71,1
Student_9098,STU109097,5.43,5,6,6,8,6,0,1,7,0,7,3,62.37,1
Student_9099,STU109098,9.68,8,10,4,10,5,1,1,0,1,3,11,92.84,1
Student_9100,STU109099,6.89,1,3,3,5,0,0,1,8,1,6,6,43.79,0
Student_9101,STU109100,7.88,1,2,9,9,1,1,1,6,1,9,7,58.49,1
Student_9102,STU109101,8.96,3,3,10,9,4,1,0,3,1,2,7,71.84,1
Student_9103,STU109102,6.62,3,9,5,2,0,3,1,4,2,9,5,58.02,1
Student_9104,STU109103,8.58,7,7,8,5,5,4,2,6,1,3,7,81.68,1
Student_9105,STU109104,5.68,6,9,4,7,5,0,2,7,1,3,2,66.76,1
Student_9106,STU109105,6.46,7,6,4,7,5,1,0,3,1,10,9,67.59,1
Student_9107,STU109106,5.72,4,8,6,10,3,1,0,6,2,2,3,65.79,1
Student_9108,STU109107,9.06,2,10,6,3,1,1,1,5,0,3,1,68.84,1
Student_9109,STU109108,6.11,2,9,3,7,0,2,1,8,2,7,3,56.57,1
Student_9110,STU109109,8.59,10,3,2,7,5,0,0,3,2,3,5,74.91,1
Student_9111,STU109110,9.72,1,7,9,4,3,0,2,3,2,1,1,69.19,1
Student_9112,STU109111,7.64,9,9,2,7,2,1,1,2,1,4,6,77.95,1
Student_9113,STU109112,7.7,7,2,9,8,4,0,2,7,0,7,12,71.38,1
Student_9114,STU109113,7.31,10,7,8,3,6,0,0,7,1,6,1,79.47,1
Student_9115,STU109114,6.63,3,5,10,2,4,2,2,3,0,10,13,58.63,1
Student_9116,STU109115,7.38,2,8,7,9,4,1,2,2,0,3,10,68.41,1
Student_9117,STU109116,8.01,3,4,5,7,6,0,2,5,2,1,6,62.41,1
Student_9118,STU109117,9.93,7,1,3,1,0,4,1,8,2,8,10,63.79,1
Student_9119,STU109118,9.69,5,10,2,10,2,1,0,7,2,2,1,82.11,1
Student_9120,STU109119,9.31,3,8,8,10,0,0,1,6,0,5,8,77.77,1
Student_9121,STU109120,9.45,9,6,2,9,5,2,2,6,0,3,13,84.56,1
Student_9122,STU109121,7.34,2,8,8,5,0,4,1,4,2,4,14,64.28,1
Student_9123,STU109122,8.29,7,3,5,2,2,3,1,1,2,3,2,64.65,1
Student_9124,STU109123,9.48,10,8,9,7,5,3,1,8,2,3,2,96.59,1
Student_9125,STU109124,6.96,6,8,4,9,5,4,0,2,0,3,2,74.68,1
Student_9126,STU109125,9.81,6,1,8,3,3,3,0,8,0,10,1,70.12,1
Student_9127,STU109126,7.08,7,4,7,4,5,4,2,1,2,11,2,68.35,1
Student_9128,STU109127,8.01,6,7,8,9,1,0,1,0,0,11,8,77.15,1
Student_9129,STU109128,8.55,2,1,5,2,4,3,2,6,0,8,8,52.08,1
Student_9130,STU109129,9.75,5,3,2,4,2,3,1,0,1,11,13,64.77,1
Student_9131,STU109130,6.22,3,3,7,5,3,4,2,7,2,1,6,54.17,1
Student_9132,STU109131,8.73,9,6,3,4,5,0,0,2,1,2,13,76.03,1
Student_9133,STU109132,7.6,8,5,10,7,2,0,2,2,2,2,14,77.22,1
Student_9134,STU109133,6.34,10,7,10,6,6,1,0,8,0,9,4,81.86,1
